school name,principal name,contact no,email
 Govt. LPS Uriacode , mini s ,04722882369,glpsuriacode@gmail.com
 Govt. LPSUzhamalackal , G.PONNAMA ,04722898098,lpsuzhamalackal@gmail.com
 Govt. LPS Vattappara , vacant ,04722587844,lpschittazha@gmail.com
 Govt. LMALPSVattappara , JAYA O S ,04722587101,lmalpsvattappara@gmail.com
 Govt. LPS Veliyanoor , SAILAJA T N ,04722882111,veliyannoorgovtlps@gmail.com
 Govt. LPS Vellanad , NAGESH KUMAR V ,04722883826,glpsvellanad@gmail.com
 LMLPS Chenamcode , PUSHPA BAI B ,9495445240,lmlpschenamcode@gmail.com
 L M L P SChullimanoor , Lovely Daniel ,9605325766,lmlpsclmr68@gmail.com
 LMLPS Uzhamalackal , S .V .SHEEJA ,9495122441,lmalpsuzhamalakal@gmail.com
 Panchayath LPSMarangad , Girijamony D ,7907236648,lpsmarangad@gmail.com
 St:Marys LPS Changa , BEENA P M ,8086044174,stmaryslpschanga@gmail.com
 Vidyadhiraja LPSEttamkallu , ANEESH.J.P ,04722812424,vrlpsettamkallu@gmail.com
 Harvest Mission E MHigh School Pongode , Mr Ajeesh A ,04722892151,harvestmschool@gmail.com
 Amalagiri BathanyVidyalaya Kulappada , SR. DARSITHA SIC ,04722898166,amalagiribethany@gmail.com
 Govt. LPSKokkothamangalam , Sreekumar S ,04722800660,kkmangalam42540@gmail.com
 Govt. LPS Kulappada , Ajitha Kumari KG ,04722898800,lpskulappada@gmail.com
 Govt. LMALPSNedumangad , N R RENU ,04722812800,lmalpsnedumengad@gmail.com
 Govt. LPSVelloorkonam , GIRIJA KUMARI. J ,04722801600,glpsvelloorkonam@mail.com
 LFLPS Kazhunad , BIJU S ,8848124586,lflps42544@gmail.com
 Govt. UPS Attukal , Dileepkumar S ,04722865993,gupsattukal@gmail.com
 Govt. UPS Azhicode , PUSHPAKUMARI R S ,04722887121,upsazhicode@gmail.com
 Govt. UPS Edanila , REMADEVI R S ,04722878427,gupsedanila@gmail.com
 Govt. UPS Karakulam , Prakash MS ,04712371449,karakulamups@gmail.com
 Govt. UPS Kazhunad , KUMARI SUMA M R ,04712372786,govtupskazhunadu@gmail.com
 Govt. UPS Perayam , BINDU S ,04722842559,gupsperayam@gmail.com
 Govt. UPS Ramapuram , G.S. JAYACHANDRAN ,04722802814,gupsramapuram@gmail.com
 Govt. UPSVenkottumukku , SANDHYA THANKACHY M S ,04722587647,upsvengod123@gmail.com
 KKVUPS Vettampally , B L SREEKALA ,9495271594,kkvupsvettampally@gmail.com
 Luthergiri UPSAryanad , SHANTHAMMA N ,2853265,luthergiriups@gmail.com
 NSS UPS Kokkottela , O.BHARATHYKUTTY ,04722851755,nssups@gmail.com
 Panchayath UPSAttinpuram , THANKAMONY C R ,04722865083,upsattinpuram@gmail.com
 S H U P SChullimanoor , LAWERENCE. L ,04722848175,shupschmnr@gmail.com
 St:TheresasUPSManickapuram , JOSE G ,04722898995,manickapuramups@gmail.com
 Daleview H S Punalal , ANITHA S ,04712854650,daleviewschool@gmail.com
 Govt. Town UPSNedumangad , S.Jayakumar ,04722813820,hmgbupsndd@gmail.com
 St:Ritas UPSAruviode , SALU P T ,04712540102,stritas2016ups@gmail.com
 PSNMUPS Veliyanoor , Sreelekha.G.R. ,047222882301,psnmupsveliyannoor@gmail.com
 Panchayath UPSParantode , sreelatha B ,04722891855,upschoolparantode@gmail.com
 GOVT.L.P.S ANAD , BIJU R ,9447461725,anadschool@gmail.com
 SNEM LPSUzhamalakkal , BADARSAMAN ,04722898227,snemlpsukl@gmail.com
  , No Data Found! , ,HSE
 Govt. L.P.S.Aruvippuram , Moyramani K ,04722820268,lps42601@gmail.com
 Govt. T.S.Adappupara , BAHULEYAN G ,9539967077,gtlpsadappupara@gmail.com
 Govt.L.P.S.Bharathannoor , MINOL B S ,04722868453,glpsbharathannoor@gmail.com
 Govt. L.P.S. Chayam , DILEEP KUMAR M ,04722856066,govtlpschayam@gmail.com
 Govt. T.S.Chettiampara , Laila.A ,047122891626,chettiyamparagtlps@gmail.com
 Govt. L.P.S.Devappura , AMRITHA S ,04722845505,lpsdevappura@gmail.com
 Govt. L.P.S.Kanjirampara , Jayaletha M ,04722863045,glpskanjirampara42607@gmail.com
 Govt. L.P.S.Kadukkakunnu , Satheesh kumar k ,04722891155,kadukkakunnulps@gmail.com
 Govt. L.P.S.Kanchinada , SHERLLY S ,04722869109,kanchinadaglps@gmail.com
 Govt. L.P.S. Kallar , tr in charge ,0472856426,lpskallar@gmail.com
 Govt. L.P.S.Kollayil , NANDANAN.S ,04742443200,glpskollayil1@gmail.com
 Govt. L.P.S.Karimancode , GIRIJA O ,04722841116,glpskarimancode@gmail.com
 Govt. L.P.S.Kurumpayam , Jayalakshmi L ,9745621687,lpskurumpayam@gmail.com
 Govt. L.P.S.Kurupuzha , RASI S ,04722878769,kurupuzhalps@gmail.com
 Govt. T.S. Methotty , ANILKUMAR.K.V ,9074560698,gtsmethotty@gmail.com
 Govt. L.P.S.Muthuvila , GIRIJA.J ,04722821975,lpsmuthuvila@gmail.com
 Govt. W.S.Maruthamala , B S Radhakrishnan ,04722856230,maruthamala2016@gmail.com
 Govt. L.P.S. Pacha , SHAIJA.K.S ,04722841780,glpspacha@gmail.com
 Govt. L.P.S. Palode , GIRIJA. J ,04722840206,glpspalode@gmail.com
 Govt. L.P.S.Parappil , Leena S ,2821197,glpsparappil4@gmail.com
 Govt. L.P.S.Thengumcode , R.Remadevi ,04722821017,hmglpsthengumcode@gmail.com
 Govt. T.S.Thannimoodu , SULEKHA AMMA D ,04742443400,gtsthannimoodu@gmail.com
 Govt. T.S.Thalathoothakkavu , JOY P ,9745870085,gtlpsthalathoothakavu@gmail.com
 D.B.L.P.S. Pacha , LAIZEE.R.S ,04722841848,HSE
 Panchayat L.P.S.Elavattom , Geetha kumari.s ,04722840119,elavattompanchyathlps@gmail.com
 Sreya LPS Eattimoodu , LISSY.S ,04722835336,sreyalpseattimoodu@gmail.com
 Modern L.P.S.Manalayam , WILSON. C ,9446848641,modernlpsmanalayam@gmail.com
 Panchayat L.P.S.Chellanchi , KumariAnila C ,04722841060,hmchellanchy@gmail.com
 St. Victors L.P.S.Parantode , JAYAKUMAR Y ,9961257070,stvictorsparantode@gmail.com
 S.K.V.L.P.S.Parapparamukal , R.AJITHKUMAR ,04722835165,parapparaschool@gmail.com
 S.N.V.L.P.S.Thumpode , I AJITHA ,04722861515,thumpodesnvlpskallara@gmail.com
 S.N.L.P.S.Kakkanikkara , Soosamma Y` ,9446657504,lpssreenarayana1976@gmail.com
 St. George L.P.S.Palode , CHRISTUDASAN A ,9447927406,stgeorgelpspalode7@gmail.com
 S.H.LP.S. Thevanpara , SUSI. M ,04722865214,thevanparashlps@gmail.com
 S.K.V.L.P.S.Venkattamoodu , Remya K V ,9495718726,remyakv77@gmail.com
 Jawahar L.P.S.Thennoor , MINI S ,04722849133,jawaharlps19@gmail.com
 K.V.L.P.S. Themala , AJITHA KUMARI.  T.  V ,9526272439,kvlpsthemala2@gmail.com
 T.K.M.L.P.S.Manthuruthy , S R Snehaletha ,9995377799,tkmlps67@gmail.com
 Taj L.P.S. V.K.Poika , SHAMMY MOL R ,04722869763,tajlpschool@gmail.com
 Iqbal E.M.L.P.S.Devappura , VISWANATHAN ASSARY ,04722849301,iqbal42640@gmail.com
 Govt. L.P.S. Pangode , SUNIL.B ,04722869022,glpspangodepalode@gmail.com
 Govt. U.P.S. Anachal , Indira.V ,04722837180,anachalschool@gmail.com
 Govt. U.P.S.Njaraneelikkani , MANOJ.B.K.NAIR ,04722845310,njaraneelikkani@gmail.com
 Govt. U.P.S.Paluvally , Preetha devadas ,04722842212,hmgupspaluvally@gmail.com
 Govt. U.P.S.Peringammala , MAHENDRAKUMAR P ,04722846467,gupsperingammala@gmail.com
 Govt. U.P.S. Ponmudi , J Omana ,0472890229,ponmudiups@gmail.com
 Govt. U.P.S.Tholicode , Ushakumari S ,04722856435,gupstholicode@gmail.com
 Govt. U.P.S.Vamanapuram , KUMARI PRASANNA R ,04722837502,vamanapuramups@gmail.com
 Govt. U.P.S.V.V.Dayini , Sheela.S ,04722859441,hmvvdayini@gmail.com
 Govt. U.P.S. Vithura , JAYALEKSHMY T ,04722856204,hmupsvithura@gmail.com
 U.P.S. Anakudy , MINIKUMARI N ,0472835170,anakudygups@gmail.com
 St. Josephs U.P.S.Perayam , SR.MARY K.T. ,04722842931,stjosephsupsperayam@gmail.com
 U.P.S. Karimancode , G.R.PRAKASH ,9497001936,prakashchayam@gmail.com
 Q.A.M.U.P.S.Kochukarikkakam , NAZARUDEEN.E ,09846822314,nazarqam@gmail.com
 S.N.U.P.S. Kollayil , M. R. MINI ,04742443935,snupskollayil@gmail.com
 S.K.V.U.P.S.Muthuvila , D.SUDHA ,2820101,skvups2012@gmail.com
 K.V.U.P.S. Pangode , A M ANZARI ,04722860460,kvupspangode@gmail.com
 Panchayat U.P.S.Thengumcode , SASIKALA.L ,2820095,thengumcodeups@gmail.com
 U.P.S. Vinobaniketan , saji.N ,8281007599,vinobaniketanups@gmail.com
 Nalanda T.T.I.Nanniyode , GANGADHARAN PILLAI.N ,04722840244,nalandatti@gmail.com
 A.R.R Public school ," Azeena  MA,B Ed ",04722878938,tmjettholicode@gmail.com
  MGLC Adipparampu , Ancy mol . N ,9744834924,HSE
  M G L C Pottamavu , GEETHA .N ,9495729048,mglcpottomave@gmail.com
  MGLC Chennillimoodu , Naseera N ,9495829135,HSE
   M G L C  Podiyakala , SUNITHA MOL .K ,9539688350,HSE
  M G L C  Sasthanada , JALLY  G ,9447905373,HSE
 St. Augustine`s H.S. Murukkumpuzha , Sheela K.S ,04712422320,school43001@gmail.com
 Govt. H. S. Veiloor , Lethadevi S ,04712423180,ghsvlr@gmail.com
 Govt. V. H. S. S.Pirappancode , SHEELA L ,04722583354,gvhsspirappancodetvm@gmail.com
 Govt. H. S. S.Thonnackal , NASEEMABEEVI. A ,04712429761,ghssthonnakkal@gmail.com
 Muslim H. S. ForBoys Kaniyapuram , Anil kumar.S ,04712750648,mbhs.kpm@gmail.com
 Muslim Girls H. S.S. Kaniyapuram , BEENA S S ,04712750925,mghs.kpm@gmail.com
 St. Vincent`s H. S.S. Kaniyapuram , SUSEELA GEORGE ,04712752633,stvincentshighschool@gmail.com
 Govt. H S SKazhakuttom , JINABALA M ,04712418167,kazhakuttom.govthss@gmail.com
 Al-Uthuman E. M. H.S. S. Kazhakuttom , K. RAJEEVAN ,2418428,aluthumanemhss@gmail.com
 Pallithura H S S , Mary Merina Roby ,2706404,pallithurahss@gmail.com
 Our Lady of Mercy H.S. S. Puthukurichi , SR. ROSY.A.A ,04712428311,ourladyputhucurichy@yahoo.com
 St. Michael's H S S Kadinamkulam , Raju V ,04712428668,stmichaelshskdm@gmail.com
 Govt. Boys H. S. S.Kanniakulangara , MANJU M K ,04722832200,gbhskanniakulangara@gmail.com
 Govt. Girls H. S. S.Kanniakulangara , ZAREENA BAI H ,04722832346,gghsskan@gmail.com
" GOVT. H S S,NEDUVELI, KONCHIRA, VEMBAYAM ", K. JAYASREE ,04722832016,govthss.neduveli@gmail.com
 Lourd Mount H. S.Vattappara , SANUJA J S ,04722585034,prinlourdes@yahoo.co.in
 Govt. H. S. S.AYIROORPPARA , ABDUL HAKIM A ,04712419645,ghssayi@gmail.com
 L. V. H. S.Pothencode , Maya M R ,04712419620,lvhspothencode@yahoo.com
 M. V. H. S. SThundathil , GEETHA.P ,04712713335,hmthundathil@gmail.com
 S. N. V. H. S.Chenkottukonam , Sree Rekha.R ,04712713420,sreeneelakanta@yahoo.com
 Jyothi Nilayam H. S.S. St. Andrews , SR.BIJIMOL MATHEW ,04712704296,jyotinilayam@yahoo.com
 S. N. G. H. S.Chempazhanthy , SEENA O H ,04712591425,snghsschempazhanthy@yahoo.in
 Govt. H. S. S.Kulathoor , Kaladevi A ,04712418810,ghsskulathoortvpm@gmail.com
 Holy Trinity Eng.Medium H. S. Kattela , SANAL KUMAR.J.L ,04712598279,trinity.holytrinity@gmail.com
 Govt. H. S.Sreekariam , Rose Catherine S ,04712591194,ghssree@gmail.com
 St. John`s Model H.S. S. Nalanchira , RANI M ALEX ,2530376,stjohnsmodelhss@gmail.com
 Sarvodaya VidyalayaNalanchira , Fr.George Mathew Karoor ,04712530831,sarvodayavidyalaya1973@gmail.com
 G. H. S. Mannanthala , jaya.c k ,04715241819,mannanthalaghs@gmail.com
 St. Thomas H. S. S.Mukkolackal , Annamma Cherian ,2511110,sthsstvm@gmail.com
 St. Goretti's GirlsH. S. S. Nalanchira , Sister Aquina ,04712532099,stghss@gmail.com
 Govt. H. S.Kattachakonam , Raheena Beevi M S ,04712530710,ghskattachakonam@gmail.com
 Govt. H. S. S.Medical College , sabeena beegam ,04712443239,mchsskumarapuram@yahoo.com
 St. Mary`s H. S. S.Pattom , ABY ABRAHAM ,04712447395,pattomstmarys@gmail.com
 Govt. Model Girls H.S. S Pattom , Naseema Beevi P ,04712553678,gmghsspattom@yahoo.co.in
 Govt City V. and H.S. S. P. M. G , Shamy P B ,04712303397,vhsscity@gmail.com
 Govt. H. S. Katchani , Shaila Beegom. N ,2369391,ghskatchani@gmail.com
 Govt. V And H S SVattiyoorkave , PUSHPA GEORGE N ,04712360524,gvhsst@gmail.com
 P. S. N. M. Govt. H.S. S. Peroorkada , PRADEEP KUMAR . B ,04712436025,psnmhsspkda@gmail.com
 G. G. H. S. S.Peroorkada , Subhalekshmi O ,04712438219,gghsspkda@gmail.com
 Concordia L. H. S.S. Peroorkada , Anandakumar R L ,2438259,hm.clhss@gmail.com
 Salvation Army H. S.S. Kawdiar , D.R.PAUL ,04712315488,sahsskowdiar@yahoo.com
 Christ Nagar E. H.S. S. , Fr Bino Pattarkalam C M I ,2318485,cnehss@gmail.com
 Nirmala Bhavan GirlsH. S. S. , Dr. Sr. Jolesamma James ,04712317772,nirmalabhavanschool@gmail.com
 R. K. D. N. S. S. H.S. Sasthamangalam , RADHAMONY C S ,04712724374,hmrkdnsshss@gmail.co.in
 Shree Vidyadhi RajaVidya MandirVellayambalam  , SHIMA T.S ,04712729286,vidyadirajatvm@yahoo.com
 St. Joseph`s H. S.S.Thiruvananthapuram , JOHN E JAYAN ,04712471720,stjosephstvpm@gmail.com
 Holy Angel`s ConventH. S. , SR. USHALITA. P.K ,04712476166,holyangels_tvpm@yahoo.co.in
 Govt. Girls V. H. S.S. Pettah , SAJEEV A ,04712479791,43050pettah@gmail.com
 Govt. H. S.Vanchiyoor , BINDU G I ,04712460179,ghsvanchiyoor@gmail.com
 Govt. H. S. S.Pettah , IDA SALEELA C ,04712474081,gbhsspettah@gmail.com
 G. V. Raja SportsSchool Mylam , SREEKALA DEVI.T ,04722889100,gvrajasportsschooltvpm@gmail.com
 St. Mary`s H. S. S.Vettukad , Shri. Raju V ,04712500935,stmarysvtkd@gmail.com
 N. S. S. H. S. S.Palkulangara , B SREEKALA ,04712450381,nsshsspalkulangara@gmail.com
 Govt. H. S.Karikkakom , ANITHAKUMARI AMMA.R ,04712502444,govthskarikkakom@gmail.com
 Fort Boys H. S. , A. VASANTHA KUMARI AMMA ,04712469697,forthighschool@gmail.com
 Fort Girls MissionH. S. Fort , JAYASREE J R ,04712451160,fortgirlsmission@gmail.com
 Govt. H. S. SanskritFort , Sasikala.L ,04712479249,sanskrit.hs.tvm@gmail.com
 St. Antony`s H. S.S. Valiyathura , ANITTA GLADIS.B ,2500635,stantonyshssvaliathura@gmail.com
 Haji C. H. M. K. M.H. S. Vallakadavu , SAJILA R ,04712501040,hchmkmvhss@gmail.com
 Govt. RegionalFisheries TechenicalH. S. Valiyathura , BINDU K I ,04712502813,grfthsvaliathura@gmail.com
" St. Roch's HighSchool, Thope ", SUSI PEREIRA ,2501650,st.rochshs@gmail.com
 St. Philomina`sGirls H. S.Poonthura , Sr SIJI V T ,04712381285,philghs@gmail.com
 St. Thomas H. S. S.Poonthura , JOY PRAKASH ANDREW P.L ,04712381183,hm43066@gmail.com
 B. N. V. V. And H.S. S. Thiruvallom , SUJA ELIZABETH LALAN ,04712381675,bnv.vhss@gmail.com
 V. H. S. S. ForGirls Thiruvallom , SHEEJA O B ,2383275,vhsstvlm@gmail.com
 Govt. H. S.Vazhamuttom , JOSE.P.J ,2481776,vghsvazhamuttom@yahoo.com
 Govt. H. S. S.Kamaleswaram , LOLA.S ,04712458806,govhssk@gmail.com
 Beema Mahin E. M. H.S. Beemapalli , VIJAYA LEKSHMI AMMAL.V ,04712500075,bmbeemahss@gmail.com
 Govt. V. And H. S.S. for GirlsManacuad , VINITHAKUMARI N ,04712471459,govtvhssmanacaud@gmail.com
 Govt. H. S. Kalady , SATHEESH K ,04712344107,ghskalady@gmail.com
 Govt. B H S SKaramana , VALSALA KUMARI C ,04712343529,bhsskaramana@gmail.com
 Govt. H. S.Pappanamcode , RAJESH BABU.V ,04712494307,ghsppd@gmail.com
 Govt. G. H. S. S.Karamana , MINI V P  ,2343571,karamanagghss@gmail.com
 M. M. R. H. S. S.Neeramankara , SUSHAMA BAI.R ,04712490969,mmrhsstvm@gmail.com
 Govt. H. S. S.Punnamoodu , ANITHA V V ,04712400486,ghsspunnamoodu@yahoo.com
 Govt. High SchoolChalai , RAJENDRAN  K ,04712456618,gghschalai@gmail.com
 Govt. Model H. S. S.For Boys Chalai , KUMARI LETHIKA M S ,04712475072,chalaigmbhss@gmail.com
 Govt. Tamil V. AndH. S. S. Chalai , SAJI. V S ,04712476772,pthschalai@gmail.com
 Govt. Central H. S.Attakulangara , Veena B R ,04712474418,centralhs.eastfort@gmail.com
 S. M. V. Model H. S.S.Thiruvananthapuram , SALILKUMAR  O M ,04712330395,smvhsstvm@gmail.com
 Govt. Model B. H. S.S. Thycaud , SHIBU PREMLAL E ,04712323641,modelschooltvm@gmail.com
 Govt. Girls H. S. S.Cottonhill , RAJASREE J ,04712729591,gghsscottonhill@gmail.com
 Carmel E. M. GirlsH. S. S.Vazhuthacaud , ANJANA M ,2337025,carmelghss@gmail.com
 A M H S S Thirumala , B   KRISHNA KUMAR ,04712352179,amhsstml@gmail.com
 C. M. G. H. S.Poojappura , SANTHI.G.S ,04712351132,cmghsschool323@gmail.com
 Chinmaya VidyalayamVazhuthacaud , Mrs. Ashalatha P M ,04712724136,chin_vcaud@yahoo.co.in
 Govt. High SchoolJagathy , SUBHA LAKSHMY.O ,04712326498,ghsjagathy@gmail.com
" Dr.AMMRHSS forGirls, Kattela        ", Liji T ,04712597900,drammrhsskattela@yahoo.com
 New Indian ModelSchool Dubai UAE , Dr. Mohammed Aslam Khan ,042824313,principal@nimsdxb.com
 The New Indian ModelSchool Sharjah , AJITH KUMAR ,065228035,principal@nimsshj.com
" New Indian H S S RasAl Khaimah, U.A.E ", BEENA RANI ,0097172283886,nis_rak@hotmail.com
 Gulf Model SchoolDubai U A E , Salon Mary ,042544222,gmschool@emirates.net.ae
" The English School,Umm Al Quwain ", Mrs. Elizabeth Cherian ,0097167649799,teschool@emirates.net.ae
 The Indian SchoolFujairah U A E , SHEELA THOMAS ,0097192223441,principal@isf.sch.ae
 The Model School AbuDhabi U A E , Mr. Abdul Kader V V ,0097125527200,principal@themodel.ae
 M E S Indian SchoolDoha Qatar , MR.A.P SASIDHARAN ,0097444572888,mesindia@qatar.net.qa
" New Indian ModelSchool  Al Ain,  U AE ", Abdul Karim Arif ,97137811882,principal@nimsalain.com
 The New IndianSchool Umm Al Quwain , Mr. RAFEEQ RAHIM ,97167666965,principal@nisuaq.com
 Cordova EnglishMedium H. S. S.Ambalathara , SHAKEELA BEEGUM. K.H ,04712383839,cordovahss@gmail.com
 S A M Govt M R S SVellayani , MARY R ,04712381601,ayyankalieeschool@gmail.com
 Moulana Azad H. S.Channankara , FRANCIS. M. G ,2751594,moulanaazad23@yahoo.com
 N. S. S. H. S. S.Kesavadasapuram , SHEELA R ,04712542298,nsshskdpuram@gmail.com
 Mary Giri E. M. H.S. Kudappanakkunnu , Rev.Sr.Felcita A ,04712732724,marygirischool@yahoo.com
 Thunchan SmarakaEnglish Medium  H.SAyranimuttom , K.Sudarsanan Nair ,2457479,tsemhs@yahoo.com
 Govt. School ForBlind Jagathy , Abdul Hakeem. K.M ,2328184,gbs.tvpm@gmail.com
 Govt. T. T. I.Manacaud , GEETHA S ,04712473407,govt.ttimanacaud@gmail.com
 St. Roch`s T. T. I.Thope , Sheela.T.G ,04712505068,strochsttithope@gmail.com
 MYSTICAL ROSE SCHOOL , sr.senobi ,04712500457,rosamysticalcbsc@gmail.com
" CRD School,LMSCompound,Thiruvananthapuram ", sheeba kj ,04712316724,principalcrds@gmail.com
 Govt. L. P. S.Aramada , sakthiprabha HM INCHARGE ,9497470313,aramadagovtlps@gmail.com
 Govt. L. P. S. TamilChalai , P.KALA ,8281937015,lpschalatvm@gmail.com
 Govt. L. P. S.Cotton Hill , K BUHARI ,04712721971,cottonhilllps@gmail.com
 Govt. H. S. L. P. S.Karamana , ASOK KUMAR.P ,7356467271,hslpskaramana@gmail.com
 Govt. Model H. S. L.P. S. Thycaud , Shaji M ,04712327657,govtmodellpsnurserythycaud@yahoo.com
 Govt. S. S. L. P. S.Karamana , Sharmila Devi S ,9447698660,gsslpskaramana@gmail.com
 Govt. W. L. P. S.Koliacode , gracy ka ,9526344284,gwlpskoliacode@gmail.com
 Govt. L. P. S.Kunnapuzha , Sreekala.S.N ,9288958838,glpskunnappuzha@gmail.com
 Govt. L. P. S.Mankad , GEETHA C D ,9495409696,glpsmangad123@gmail.com
 Govt. L. P. S.Mudavanmukal , RAJLEKHA .S ,04712352211,1961govtlpsmudavanmugal@gmail.com
 Govt. H. S. L. P. S.Papanamcode , sulekha s s ,9497759183,hslpspappanamcode@gmail.com
 Govt. L. P. S.Sasthamangalam , ANITHA KUMARI A ,2316177,glpssasthamangalam@yahoo.com
 Govt. L. P. S.Trivikramangalam , SANTHI S ,9495020204,43213thrivikramangalam@gmail.com
 Govt. L. P. S.Thiruvallom , Nirmala Devi ,9495482874,thiruvallamlps2014@gmail.com
 Govt. L. P. S.Thycadu , TOMY N U ,9495904071,thycaudlps@gmail.com
 Govt. L. P. S.Valiasala , PREETHA J ,9497848248,glpsvaliasala@gmail.com
 Govt. L. P. S.Valiathura , SAJEENA J ,9048334658,lpgsvaliathura@gmail.com
 M. S. C. L. P. S.Ponnumangalam , SOBHANA T ,9388570731,mangalammsclps1925@gmail.com
 St. Antony`s L. P.S. Poozhikunnu , Easter Bai P ,940096143,stantonylps9@gmail.com
 B. N. V. L. P. S.Punchakkari , SALINI V S ,9526406444,bnvlpschool@gmail.com
 M.S.C. L. P. S.Thrivikramangalam , JOSEPH EAPPAN ,9446100828,msclpsthrivikramangalam@gmail.com
 S. A. L. P. S.Kakamoola ," JOYAMMA,K.L ",9495628237,salpskakkamoola@gmail.com
 R. C. L. P. S.Kalliyil , MARY SHERIN KC ,8921897289,rclpskalliyil@gmail.com
 L. M. S. L. P. S.Kudumpanoor , Geetha Joy.D ,9495655767,lmslpskudumbannoor@gmail.com
 Holycross L. P. S.Palappoor , Sheeja  ,9446039493,holycrosslpschool@gmail.com
 M. S. C. L. P. S.Vellayani , GEORGERETNAM.M.L ,9447768908,msclpsvellayani@gmail.com
 A. N. S. M. E. M. L.P. S Thiruvallom , Mercy George ,9539384261,ansmthiruvallam@gmail.com
 St. Antony`s L. P.S. Vallakadavu , Sr. MARY MAGDELINE P R ,04712506327,stantonyvisschool@gmail.com
 Roy KintergaradenAnd L. P. S.Thirumala , SNEHA T L ,04712351456,roykindergartenlps@gmail.com
 Tolstoy MemorialPublic SchoolShanthivila , RAJASREE A R ,04712390876,tolstoysanthivila@gmail.com
 Govt. L. P. S.Kanjirampara , GEETHA G L ,9495629843,glps.kanjirampara@gmail.com
 Govt. L. P. S.Kuriyathi , ASHA C G ,9497759183,glpskuriathi@gmail.com
 Govt. L. P. S.Mettukkada , AJITHKUMAR V ,04712323433,glpsmettukada@gmail.com
 Govt. L. P. S.Pachalloor , S.REHIYANATH ,9495377164,lpspachalloor@gmail.com
 Govt. W. L. P. S.Panathura , Prabhakumary.S ,9496409356,wlpspanathura@gmail.com
 Govt. L. P. S.Pangode , L SHILAJA ,8281189034,pangode1234@gmail.com
 Govt. L. P. S.Poonkulam , BEENA CHACKO ,04712488919,glpspoonkulam@gmail.com
 Govt. M. N. L. P. S.Vellayani , Udayakumari s ,9037629526,govtmnlps@gmail.com
 Govt.U. P. S.Ambalathara , Lathakumary P ,04712381644,gupsambalathara@gmail.com
 Govt. U. P. S.Beemapally , KRISHNADEVI S G ,04712507123,upsbeemapally@gmail.com
 Govt. U. P. S.Chalai , Beena sarojam.V ,04712477363,hmgupschalai@yahoo.co.in
 Govt. U. P. S. Fort , SHEEBA GOPINATHAN ,8078085601,govtsathramups@gmail.com
 Govt. U. P. S.Poojappura , J MATHUNNNY ,9447318608,gupspoojappura@gmail.com
 Govt. U. P. S.Karumom , KRISHNAKUMARI.K.R ,2492419,gupskarumom@gmail.com
 Govt. U. P. S.Konchiravila , SHEELA.B ,04712462536,govtmodelupskonchiravila@gmail.com
 Govt. U. P. S.Nedumcadu , Sunithakumary .S ,04712346365,nedumcaudupsk@gmail.com
 Govt. U. P. S.Sreeveraham , CHANDRA.P ,9446082895,sptpm.mampazha.gups@gamil.com
 Govt. U. P. S.Thirumala , CHINMAYI.B ,04712368487,gupsthirumala123@gmail.com
 Govt. U. P. S.Valiayathura , SREEKALA. S ,9495200866,gupsvaliyathura@gmail.com
 Govt. U. P. S.Kulasekharam , CHITHRA MARY.B ,04712363681,kupstvmsouth@gmail.com
 Sree Maruthi RamVidya Mandir , LATHA SRINIVASAN ,04712349652,maruthiram2012@yahoo.com
 P. S. M. U. P. S.Muttathara , MINIKUMARI N ,9567697434,psmgmups@rediffmail.com
 S. S. D. SisuviharU. P. S.Vazhuthacaud , Ambili.B.Nair ,04712723374,sisuviharups@gmail.com
 New U. P. S.Santhivila , K.S.SREE KALA ,04712391144,upsshanthivila@gmail.com
 Sreevidhyadhi RajaVidhyalayamKalippankulam , JAYAKUMAR . C ,04712451095,sreevidyadhirajavidyalayam2014@gmail.com
 Muslim AssociationModel U. P. S.Thycadu , Vasantha Kumari P.R ,2329259,muslimassociationmodelschool@gmail.com
 S. V. M. U. P. S.Koliyakode Nemom , LALITHAMMA P ,9400891985,svmupschool@yahoo.in
 Little FlowerConvent SchoolVellayani , SR. ROSAMMA KURIAN ,04712390646,lfcs.tvm@gmail.com
 St. Marys U. P. S.NarippilPappanamcode , ANNAKUTTY A M ,2490407,ktc.sttresia@gmail.com
 Mar Gregorios E. M.H. S. , Thomas T ,04712391564,margregorios75@gmail.com
 St. Antonys U. P. S.Karakkamandapam , Sr.Mary Daisy T.G ,04712491074,stantonysupskkm@gmail.com
 J. V. E. M. SchoolKonchiravila , GAYATHRY DEVI  ,2457360,jvbems@yahoo.com
 St. Johnes U. P. S.Anchamada , Mr.JOHN.T.V ,04712361377,st.johnanchamada@gmail.com
" DCMR,Murinjapalam ", vanajakumari.D ,04712449408,dcmrschool1984@gmail.com
" Rotary Institute forChildren in Need ofSpecial Care,Vazhuthacaud ", Mothi K Habeeb ,04712318214,rotaryspecialchildren@gmail.com
" Govt. V. H. S. S.for the Deaf,Jagathy ", Mrs. Sujatha George ,04712325717,deafschooltvm@yahoo.in
  , No Data Found! , ,HSE
 Govt. L. P. S.Pongumoodu , SALI MATHEW ,9497016472,govtlpspongummood@gmail.com
 Govt. L. P. S.Oruvathilkotta , Ambilikala.s ,04712000000,oruvathilkottalps@gmail.com
 Govt.L. P. S.Oolanppara , SOWMINI.L ( Tr .in charge) ,9895336329,govtlpsoolampara@yahoo.in
